name_in_home_country,date_of_birth,place_of_birth,age,height,citizenship,position,foot,current_club,current_club_url,current_club_id,joined,fetched_name,national_team,player_id,full_name,first_left,age_first_left,started_abroad,no_transfers,days_abroad,days_home,currently_abroad,total_days,has_played_home_over_16
Cameron Robert Carter-Vickers,1997-12-31,"Southend, England",24,"1,83 m",United States,Defender - Centre-Back,right,Celtic FC,/celtic-fc/startseite/verein/371,371,"Jul 1, 2022",Cameron Carter-Vickers,united states,341049,,,,True,True,3246,0,True,3246,False
,1993-11-11,"Zürich, Switzerland",29,"1,85 m",Switzerland,midfield - Right Midfield,right,BSC Young Boys,/bsc-young-boys/startseite/verein/452,452,"Jul 1, 2017",Christian Fassnacht,switzerland,250490,,,,False,False,0,4757,False,4757,True
,1989-04-29,"Nasice, Jugoslawien (SFR)",33,"1,84 m",Croatia,Defender - Centre-Back,right,AEK Athens,/aek-athens/startseite/verein/2441,2441,"Jul 31, 2022",Domagoj Vida,croatia,46083,,2010-07-01,21.17223488504213,False,False,3974,2440,True,6414,True
Mislav Oršić,1992-12-29,"Zagreb, Croatia",29,"1,79 m",Croatia,Attack - Left Winger,both,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,419,"Jul 1, 2018",Mislav Orsic,croatia,119150,,2013-09-10,20.698576972833116,False,False,1632,3442,False,5074,True
,1999-08-12,"Leiderdorp, Netherlands",23,"1,89 m",Netherlands,Defender - Centre-Back,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 19, 2022",Matthijs de Ligt,netherlands,326031,,2019-07-18,19.931963010876334,False,False,1221,1436,True,2657,True
Álvaro José Zamora Mata,2002-03-09,"San José, Costa Rica",20,"1,83 m",Costa Rica,midfield - Left Midfield,right,Deportivo Saprissa,/deportivo-saprissa/startseite/verein/4720,4720,"Jul 1, 2022",Álvaro Zamora,costa rica,731899,,2017-07-01,15.313113890086724,False,False,549,1168,False,1717,True
Lukas Manuel Klostermann,1996-06-03,"Gevelsberg, Germany",26,"1,89 m",Germany,Defender - Centre-Back,right,RB Leipzig,/rb-leipzig/startseite/verein/23826,23826,"Aug 22, 2014",Lukas Klostermann,germany,215599,,,,False,False,0,3822,False,3822,True
Bruno Miguel Borges Fernandes,1994-09-08,"Maia, Portugal",28,"1,79 m",Portugal,midfield - Attacking Midfield,right,Manchester United,/manchester-united/startseite/verein/985,985,"Jan 29, 2020",Bruno Fernandes,portugal,240306,,2012-08-27,17.968883686865574,False,False,2796,1660,True,4456,True
Darwin Gabriel Núñez Ribeiro,1999-06-24,"Artigas, Uruguay",23,"1,87 m",Uruguay,Attack - Centre-Forward,right,Liverpool FC,/liverpool-fc/startseite/verein/31,31,"Jul 1, 2022",Darwin Núñez,uruguay,546543,,2019-08-29,20.18111254851229,False,False,1179,1527,True,2706,True
Ismaël Kenneth Jordan Koné,2002-06-16,"Abidjan, Cote d'Ivoire",20,"1,88 m",Canada,midfield - Central Midfield,,CF Montréal,/cf-montreal/startseite/verein/4078,4078,"Aug 13, 2021",Ismaël Koné,canada,921655,,,,False,False,0,1618,False,1618,True
Aïssa Bilal Laïdouni,1996-12-13,"Montfermeil, France",25,"1,83 m",Tunisia,midfield - Central Midfield,right,Ferencvárosi TC,/ferencvarosi-tc/startseite/verein/279,279,"Aug 5, 2020",,,233782,,,,True,True,3629,0,True,3629,False
António João Pereira Albuquerque Tavares Silva,2003-10-31,"Viseu, Portugal",19,"1,87 m",Portugal,Defender - Centre-Back,right,SL Benfica,/sl-benfica/startseite/verein/294,294,"Jul 1, 2022",António Silva,portugal,650568,,,,False,False,0,1116,False,1116,True
Pathé Ismaël Ciss,1994-03-16,"Dakar, Senegal",28,"1,86 m",Senegal,midfield - Central Midfield,right,Rayo Vallecano,/rayo-vallecano/startseite/verein/367,367,"Jul 28, 2021",Pathé Ciss,senegal,525578,,2017-07-31,23.37625002566788,False,False,1938,2694,True,4632,True
Harry James Souttar,1998-10-22,"Aberdeen, Scotland",24,"2,01 m",Australia,Defender - Centre-Back,right,Stoke City,/stoke-city/startseite/verein/512,512,"Sep 29, 2016",Harry Souttar,australia,298091,,,,True,True,2951,0,True,2951,False
Thomas Teye Partey,1993-06-13,"Odumase Krobo, Ghana",29,"1,85 m",Ghana,midfield - Defensive Midfield,right,Arsenal FC,/arsenal-fc/startseite/verein/11,11,"Oct 5, 2020",,,230784,,,,True,True,4908,0,True,4908,False
Rafael Alexandre da Conceição Leão,1999-06-10,"Almada, Portugal",23,"1,88 m",Portugal,Attack - Left Winger,right,AC Milan,/ac-milan/startseite/verein/5,5,"Aug 1, 2019",Rafael Leão,portugal,357164,,2018-08-08,19.162611141912564,False,False,1565,1155,True,2720,True
,1997-08-27,"Rio de Janeiro, Brazil",25,"1,80 m",Brazil,midfield - Attacking Midfield,left,West Ham United,/west-ham-united/startseite/verein/379,379,"Aug 29, 2022",Lucas Paquetá,brazil,444523,Lucas Tolentino Coelho de Lima,2019-01-03,21.35293674750337,False,False,1417,1955,True,3372,True
Anthony William Hernández González,2001-10-11,"Puntarenas, Costa Rica",21,"1,80 m",Costa Rica,Attack - Right Winger,,Puntarenas FC,/puntarenas-fc/startseite/verein/9807,9807,"Jul 1, 2020",Anthony Hern�ndez,costa rica,1035805,,,,False,False,0,1866,False,1866,True
Andrej Kramarić,1991-06-19,"Zagreb, Jugoslawien (SFR)",31,"1,77 m",Croatia,Attack - Centre-Forward,right,TSG 1899 Hoffenheim,/tsg-1899-hoffenheim/startseite/verein/533,533,"Jul 1, 2016",Andrej Kramaric,croatia,46580,,2015-01-16,23.578855144185027,False,False,2865,2768,True,5633,True
Maximiliano Gómez González,1996-08-14,"Paysandú, Uruguay",26,"1,86 m",Uruguay,Attack - Centre-Forward,right,Trabzonspor,/trabzonspor/startseite/verein/449,449,"Sep 1, 2022",Maxi Gómez,uruguay,396894,,2017-07-01,20.879278835294357,False,False,1968,1782,True,3750,True
,1992-10-02,"Novo Hamburgo, Brazil",30,"1,91 m",Brazil,Goalkeeper,right,Liverpool FC,/liverpool-fc/startseite/verein/31,31,"Jul 19, 2018",Alisson,brazil,105470,Alisson Ramses Becker,2016-07-06,23.75955700664627,False,False,2328,2834,True,5162,True
Eric García Martret,2001-01-09,"Barcelona, Spain",21,"1,82 m",Spain,Defender - Centre-Back,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Jul 1, 2021",Eric García,spain,466794,,2017-07-01,16.47398646104985,False,False,1461,680,False,2141,True
Serge David Gnabry,1995-07-14,"Stuttgart, Germany",27,"1,76 m",Germany,Attack - Right Winger,right,Bayern Munich,/bayern-munich/startseite/verein/27,27,"Jul 1, 2017",Serge Gnabry,germany,159471,,2011-07-01,15.964735757749988,False,False,1888,2259,False,4147,True
Agustín Canobbio Graviz,1998-10-01,"Montevideo, Uruguay",24,"1,75 m",Uruguay,Attack - Right Winger,right,Club Athletico Paranaense,/club-athletico-paranaense/startseite/verein/679,679,"Mar 30, 2022",Agustín Canobbio,uruguay,457533,,2022-03-30,23.493980026968384,False,False,235,2737,True,2972,True
Joel Bruce King,2000-10-30,"Shell Cove, Australia",22,"1,80 m",Australia,Defender - Left-Back,left,Odense Boldklub,/odense-boldklub/startseite/verein/173,173,"Jan 29, 2022",Joel King,australia,616430,,2022-01-29,21.24889628123781,False,False,295,1917,True,2212,True
Марко Дмитровић,1992-01-24,"Subotica, Jugoslawien (SFR)",30,"1,94 m",Serbia,Goalkeeper,left,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Jul 4, 2021",Marko Dmitrović,serbia,94308,,2013-02-01,21.02438790666475,False,False,3579,1835,True,5414,True
Josip Šutalo,2000-02-28,"Čapljina, Bosnia-Herzegovina",22,"1,88 m",Croatia,Defender - Centre-Back,right,GNK Dinamo Zagreb,/gnk-dinamo-zagreb/startseite/verein/419,419,"Jan 7, 2020",Josip Sutalo,croatia,371001,,,,False,False,0,2457,False,2457,True
Cheikh Ahmadou Bamba Mbacké Dieng,2000-03-23,"Pikine, Senegal",22,"1,78 m",Senegal,Attack - Centre-Forward,right,Olympique Marseille,/olympique-marseille/startseite/verein/244,244,"Jul 1, 2021",Bamba Dieng,senegal,822458,,2021-07-01,21.273537444300704,False,False,775,1658,True,2433,True
,1998-03-27,"Los Angeles, California, United States",24,"1,93 m",United States,Attack - Centre-Forward,right,Antalyaspor,/antalyaspor/startseite/verein/589,589,"Jul 19, 2022",Haji Wright,united states,315291,,2015-12-01,17.681403451131782,False,False,2546,614,True,3160,True
,1990-08-06,"Algueirão–Mem Martins, Portugal",32,"1,82 m",Qatar,Defender - Centre-Back,right,Al-Sadd SC,/al-sadd-sc/startseite/verein/656,656,"Jan 31, 2016",Pedro Miguel,qatar,228727,Pedro Miguel Carvalho Deus Correia,,,True,True,1609,4341,False,5950,True
Kellyn Kai Perry-Acosta,1995-07-24,"Plano, Texas, United States",27,"1,77 m",United States,midfield - Defensive Midfield,right,Los Angeles FC,/los-angeles-fc/startseite/verein/51828,51828,"Jan 14, 2022",Kellyn Acosta,united states,189895,,,,False,False,0,4137,False,4137,True
,2004-08-05,"Los Palacios y Villafranca, Spain",18,"1,73 m",Spain,midfield - Central Midfield,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Jul 1, 2021",Gavi,spain,646740,Pablo Martín Páez Gavira,,,False,False,0,837,False,837,True
أشرف داري,1999-05-06,"Casablanca, Morocco",23,"1,88 m",Morocco,Defender - Centre-Back,right,Stade Brestois 29,/stade-brestois-29/startseite/verein/3911,3911,"Jul 29, 2022",Achraf Dari,morocco,566823,,2022-07-29,23.231140954297487,False,False,114,2641,True,2755,True
William Joel Pacho Tenorio,2001-10-16,"Quinindé, Ecuador",21,"1,86 m",Ecuador,Defender - Centre-Back,left,Royal Antwerp FC,/royal-antwerp-fc/startseite/verein/1096,1096,"Jan 28, 2022",,,661171,,2022-01-28,20.285153014777855,False,False,296,1565,True,1861,True
Simon Thorup Kjær,1989-03-26,"Horsens, Denmark",33,"1,91 m",Denmark,Defender - Centre-Back,right,AC Milan,/ac-milan/startseite/verein/5,5,"Sep 1, 2020",Simon Kjaer,denmark,48859,,2008-07-01,19.26665160817813,False,False,5255,1193,True,6448,True
Alex Nicolao Telles,1992-12-15,"Caxias do Sul, Brazil",29,"1,81 m",Brazil,Defender - Left-Back,left,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Aug 4, 2022",Alex Telles,brazil,255755,,2014-01-23,21.106525116874405,False,False,3223,1865,True,5088,True
손준호,1992-05-12,"Yeongdeok, Gyeongbuk, Korea, South",30,"1,78 m","Korea, South",midfield - Defensive Midfield,right,Shandong Taishan,/shandong-taishan/startseite/verein/3182,3182,"Jan 12, 2021",Jun-ho Son,south korea,312446,,2021-01-12,28.671362177183653,False,False,677,4628,True,5305,True
,1998-04-03,"Mol, Belgium",24,"1,87 m",Belgium,Defender - Centre-Back,right,Leicester City,/leicester-city/startseite/verein/1003,1003,"Sep 1, 2022",Wout Faes,belgium,292808,,2016-07-01,18.245412294571416,False,False,1377,1776,True,3153,True
Xavier Quentin Shay Simons,2003-04-21,"Amsterdam, Netherlands",19,"1,79 m",Netherlands,midfield - Attacking Midfield,right,PSV Eindhoven,/psv-eindhoven/startseite/verein/383,383,"Jul 1, 2022",Xavi Simons,netherlands,566931,,,,True,True,1167,142,False,1309,True
Gonçalo Matias Ramos,2001-06-20,"Olhão, Portugal",21,"1,85 m",Portugal,Attack - Centre-Forward,right,SL Benfica,/sl-benfica/startseite/verein/294,294,"Oct 1, 2020",Gonçalo Ramos,portugal,550550,,2011-07-01,10.028953366598904,False,False,731,1248,False,1979,True
Timothy Tarpeh Weah,2000-02-22,"New York City, New York, United States",22,"1,83 m",United States,Attack - Centre-Forward,right,LOSC Lille,/losc-lille/startseite/verein/1082,1082,"Jul 1, 2019",Timothy Weah,united states,370846,,2014-07-01,14.354846437640745,False,False,3064,0,True,3064,False
سيف الدين الجزيري,1993-02-12,"Tunis, Tunisia",29,"1,80 m",Tunisia,Attack - Centre-Forward,right,Zamalek SC,/zamalek-sc/startseite/verein/664,664,"Oct 1, 2021",,,209304,,2017-09-06,24.56450166670089,False,False,1782,3247,True,5029,True
Pierre Kunde Malong,1995-07-26,"Limbé, Cameroon",27,"1,80 m",Cameroon,midfield - Central Midfield,right,Olympiacos Piraeus,/olympiacos-piraeus/startseite/verein/683,683,"Jul 1, 2021",Pierre Kunde,cameroon,339829,,,,True,True,4135,0,True,4135,False
مهدی ترابی‎,1994-09-10,"Karaj, Alborz, Iran",28,"1,85 m",Iran,Attack - Left Winger,right,Persepolis FC,/persepolis-fc/startseite/verein/6079,6079,"Feb 6, 2021",Mehdi Torabi,iran,283833,,2019-01-06,24.323565850085902,False,False,119,4335,False,4454,True
Martin Hongla Yma II,1998-03-16,"Yaoundé, Cameroon",24,"1,81 m",Cameroon,midfield - Defensive Midfield,right,Hellas Verona,/hellas-verona/startseite/verein/276,276,"Jul 1, 2022",Martin Hongla,cameroon,398808,,2016-07-11,18.322073690767095,False,False,2323,848,True,3171,True
,1985-03-28,"Kinshasa, Zaire",37,"1,87 m",France,Goalkeeper,right,Stade Rennais FC,/stade-rennais-fc/startseite/verein/273,273,"Jul 6, 2022",Steve Mandanda,france,23951,,2008-07-01,23.26125793137436,False,False,375,7532,False,7907,True
,2000-01-31,"Calchín, Argentina",22,"1,70 m",Argentina,Attack - Centre-Forward,right,Manchester City,/manchester-city/startseite/verein/281,281,"Jan 31, 2022",Julián Álvarez,argentina,576024,,2022-01-31,22.00182070815965,False,False,137,2348,True,2485,True
Mitchell Thomas Duke,1991-01-18,"Liverpool, Australia",31,"1,86 m",Australia,Attack - Centre-Forward,right,Fagiano Okayama,/fagiano-okayama/startseite/verein/22171,22171,"Aug 5, 2021",Mitchell Duke,australia,177775,,2015-02-21,24.093581661498867,False,False,2095,3690,True,5785,True
يحيى عطية الله الإدريسي | Yahia Attiat-Allah El Idrissi,1995-03-02,"Safi, Morocco",27,"1,76 m",Morocco,Defender - Left-Back,left,Wydad Casablanca,/wydad-casablanca/startseite/verein/6603,6603,"Jan 1, 2020",Yahia Attiat-Allah,morocco,366746,,2019-07-08,24.350944920155786,False,False,177,4104,False,4281,True
Karol Świderski,1997-01-23,"Rawicz, Poland",25,"1,84 m",Poland,Attack - Centre-Forward,left,Charlotte FC,/charlotte-fc/startseite/verein/78435,78435,"Jan 26, 2022",Karol Swiderski,poland,330126,,2019-01-20,21.990869080131695,False,False,1400,2188,True,3588,True
José María Giménez de Vargas,1995-01-20,"Toledo, Uruguay",27,"1,85 m",Uruguay,Defender - Centre-Back,right,Atlético de Madrid,/atletico-de-madrid/startseite/verein/13,13,"Apr 25, 2013",José María Giménez,uruguay,250845,,2013-04-25,18.261839736613346,False,False,3496,826,True,4322,True
Christian Mougang Bassogog,1995-10-18,"Bamenda, Cameroon",27,"1,73 m",Cameroon,Attack - Right Winger,left,Shanghai Shenhua,/shanghai-shenhua/startseite/verein/3183,3183,"Feb 26, 2021",Christian Bassogog,cameroon,374281,,,,True,True,4051,0,True,4051,False
ياسين بونو,1991-04-05,"Montreal, Canada",31,"1,92 m",Morocco,Goalkeeper,left,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Sep 4, 2020",Bono,morocco,207834,Yassine Bounou,2012-07-01,21.240682560216843,False,False,3794,1914,True,5708,True
,1991-02-21,"Sakskøbing, Denmark",31,"1,80 m",Denmark,Defender - Right-Back,both,Trabzonspor,/trabzonspor/startseite/verein/449,449,"Jul 1, 2022",Jens Stryger Larsen,denmark,69646,,2014-07-01,23.35708467661896,False,False,3064,2687,True,5751,True
,1997-05-09,"Pickering, Ontario, Canada",25,"1,91 m",Canada,Goalkeeper,left,Minnesota United FC,/minnesota-united-fc/startseite/verein/56089,56089,"Jan 11, 2019",Dayne St. Clair,canada,439750,,,,True,True,3298,184,True,3482,True
سلمان الفرج,1989-08-01,"Medina, Saudi Arabia",33,"1,80 m",Saudi Arabia,midfield - Central Midfield,left,Al-Hilal Saudi FC,/al-hilal-saudi-fc/startseite/verein/1114,1114,"Jul 1, 2008",Salman Al-Faraj,saudi arabia,155487,,,,False,False,0,6716,False,6716,True
William Silva de Carvalho,1992-04-07,"Luanda, Angola",30,"1,87 m",Portugal,midfield - Defensive Midfield,right,Real Betis Balompié,/real-betis-balompie/startseite/verein/150,150,"Jul 13, 2018",William Carvalho,portugal,100131,,2011-12-31,19.732095799366174,False,False,2137,3203,True,5340,True
이재성,1992-08-10,"Ulsan, Korea, South",30,"1,80 m","Korea, South",midfield - Attacking Midfield,left,1.FSV Mainz 05,/1-fsv-mainz-05/startseite/verein/39,39,"Jul 8, 2021",Jae-sung Lee,south korea,314398,,2018-07-26,25.95809633325804,False,False,1578,3637,True,5215,True
Mathew David Ryan,1992-04-08,"Plumpton, Australia",30,"1,84 m",Australia,Goalkeeper,right,FC Copenhagen,/fc-copenhagen/startseite/verein/190,190,"Aug 9, 2022",Mathew Ryan,australia,128969,,2013-07-01,21.22973093218889,False,False,3429,1910,True,5339,True
Kai Lukas Havertz,1999-06-11,"Aachen, Germany",23,"1,90 m",Germany,midfield - Attacking Midfield,left,Chelsea FC,/chelsea-fc/startseite/verein/631,631,"Sep 4, 2020",Kai Havertz,germany,309400,,2020-09-04,21.235206746202866,False,False,807,1912,True,2719,True
,1996-04-02,"Nkol Ngok, Cameroon",26,"1,90 m",Cameroon,Goalkeeper,right,Inter Milan,/inter-milan/startseite/verein/46,46,"Jul 1, 2022",André Onana,cameroon,234509,,2010-07-01,14.245330157361206,False,False,4525,0,True,4525,False
Jordan Brian Henderson,1990-06-17,"Sunderland, England",32,"1,87 m",England,midfield - Central Midfield,right,Liverpool FC,/liverpool-fc/startseite/verein/31,31,"Jul 1, 2011",Jordan Henderson,england,61651,,,,False,False,0,6000,False,6000,True
Marcos Javier Acuña,1991-10-28,"Zapala, Argentina",31,"1,72 m",Argentina,Defender - Left-Back,left,Sevilla FC,/sevilla-fc/startseite/verein/368,368,"Sep 14, 2020",Marcos Acuña,argentina,60410,,2017-07-21,25.730850051677994,False,False,1948,3554,True,5502,True
Olivier Jonathan Giroud,1986-09-30,"Chambéry, France",36,"1,92 m",France,Attack - Centre-Forward,left,AC Milan,/ac-milan/startseite/verein/5,5,"Jul 17, 2021",Olivier Giroud,france,82442,,2012-07-01,25.752753307733904,False,False,3794,3562,True,7356,True
Jesús David Ferreira Castro,2000-12-24,"Santa Marta, Colombia",21,"1,73 m",United States,Attack - Centre-Forward,,FC Dallas,/fc-dallas/startseite/verein/8816,8816,"Jan 1, 2017",Jesús Ferreira,united states,474249,,,,False,False,0,2157,False,2157,True
امیر عابدزاده‎,1993-04-26,"Tehran, Iran",29,"1,85 m",Iran,Goalkeeper,right,SD Ponferradina,/sd-ponferradina/startseite/verein/4032,4032,"Jul 8, 2021",Amir Abedzadeh,iran,218431,,,,True,True,3849,1107,True,4956,True
,1990-03-09,"Amsterdam, Netherlands",32,"1,80 m",Netherlands,Defender - Left-Back,left,Ajax Amsterdam,/ajax-amsterdam/startseite/verein/610,610,"Jul 17, 2018",Daley Blind,netherlands,12282,,2010-06-30,20.30979417784075,False,False,1415,4685,False,6100,True
Rubin James Colwill,2002-04-27,"Neath, Wales",20,"1,89 m",Wales,midfield - Attacking Midfield,,Cardiff City,/cardiff-city/startseite/verein/603,603,"Jan 1, 2021",Rubin Colwill,wales,626474,,,,False,False,0,1668,False,1668,True
,1991-11-03,"Aarau, Switzerland",31,"1,70 m",Switzerland,Attack - Right Winger,left,FC Lugano,/fc-lugano/startseite/verein/2790,2790,"Aug 30, 2022",Renato Steffen,switzerland,194638,,2018-01-10,26.188080521845077,False,False,1693,3803,False,5496,True
Daniel Alves da Silva,1983-05-06,"Juazeiro, Brazil",39,"1,72 m",Brazil,Defender - Right-Back,right,UNAM Pumas,/unam-pumas/startseite/verein/7633,7633,"Jul 23, 2022",Dani Alves,brazil,15951,,2003-01-01,19.658172310177484,False,False,6669,1930,True,8599,True
José Pedro Malheiro de Sá,1993-01-17,"Braga, Portugal",29,"1,92 m",Portugal,Goalkeeper,right,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543,543,"Jul 15, 2021",Jos� S�,portugal,249994,,2019-07-01,26.450919594515973,False,False,1541,3514,True,5055,True
Derek Austin Cornelius,1997-11-25,"Ajax, Ontario, Canada",24,"1,87 m",Canada,Defender - Centre-Back,both,Panetolikos GFS,/panetolikos-gfs/startseite/verein/6418,6418,"Jul 12, 2021",Derek Cornelius,canada,328609,,2014-01-01,16.101631108099415,False,False,2380,902,False,3282,True
احسان حاج‌صفی,1990-02-25,"Kashan, Isfahan, Iran",32,"1,78 m",Iran,Defender - Left-Back,left,AEK Athens,/aek-athens/startseite/verein/2441,2441,"Aug 2, 2021",Ehsan Hajsafi,iran,77547,,2007-08-01,17.42951600648884,False,False,1231,4881,True,6112,True
مرتضی پورعلی گنجی,1992-04-19,"Babol, Mazandaran, Iran",30,"1,87 m",Iran,Defender - Centre-Back,right,Persepolis FC,/persepolis-fc/startseite/verein/6079,6079,"Jul 1, 2022",Morteza Pouraliganji,iran,132563,,2015-02-25,22.853309787333075,False,False,2683,2645,False,5328,True
,1998-11-12,"Paris, France",24,"1,78 m",France,Defender - Centre-Back,right,FC Barcelona,/fc-barcelona/startseite/verein/131,131,"Jul 28, 2022",Jules Koundé,france,411975,,2019-07-03,20.63834301867937,False,False,1236,1694,True,2930,True
